constructorId,position,points,year,RaceName,round,raceId
williams,10.0,0.0,2019,Singapore Grand Prix,15,2019_15
mercedes,1.0,44.0,2019,Russian Grand Prix,16,2019_16
red_bull,2.0,22.0,2019,Russian Grand Prix,16,2019_16
ferrari,3.0,15.0,2019,Russian Grand Prix,16,2019_16
mclaren,4.0,12.0,2019,Russian Grand Prix,16,2019_16
racing_point,5.0,6.0,2019,Russian Grand Prix,16,2019_16
haas,6.0,2.0,2019,Russian Grand Prix,16,2019_16
renault,7.0,1.0,2019,Russian Grand Prix,16,2019_16
alfa,8.0,0.0,2019,Russian Grand Prix,16,2019_16
toro_rosso,9.0,0.0,2019,Russian Grand Prix,16,2019_16
williams,10.0,0.0,2019,Russian Grand Prix,16,2019_16
mercedes,1.0,41.0,2019,Japanese Grand Prix,17,2019_17
ferrari,2.0,26.0,2019,Japanese Grand Prix,17,2019_17
red_bull,3.0,12.0,2019,Japanese Grand Prix,17,2019_17
mclaren,4.0,10.0,2019,Japanese Grand Prix,17,2019_17
toro_rosso,5.0,7.0,2019,Japanese Grand Prix,17,2019_17
racing_point,6.0,6.0,2019,Japanese Grand Prix,17,2019_17
alfa,7.0,0.0,2019,Japanese Grand Prix,17,2019_17
haas,8.0,0.0,2019,Japanese Grand Prix,17,2019_17
renault,9.0,0.0,2019,Japanese Grand Prix,17,2019_17
williams,10.0,0.0,2019,Japanese Grand Prix,17,2019_17
mercedes,1.0,40.0,2019,Mexican Grand Prix,18,2019_18
ferrari,2.0,31.0,2019,Mexican Grand Prix,18,2019_18
red_bull,3.0,18.0,2019,Mexican Grand Prix,18,2019_18
racing_point,4.0,6.0,2019,Mexican Grand Prix,18,2019_18
renault,5.0,5.0,2019,Mexican Grand Prix,18,2019_18
toro_rosso,6.0,2.0,2019,Mexican Grand Prix,18,2019_18
alfa,7.0,0.0,2019,Mexican Grand Prix,18,2019_18
haas,8.0,0.0,2019,Mexican Grand Prix,18,2019_18
mclaren,9.0,0.0,2019,Mexican Grand Prix,18,2019_18
williams,10.0,0.0,2019,Mexican Grand Prix,18,2019_18
mercedes,1.0,43.0,2019,United States Grand Prix,19,2019_19
red_bull,2.0,25.0,2019,United States Grand Prix,19,2019_19
ferrari,3.0,13.0,2019,United States Grand Prix,19,2019_19
mclaren,4.0,10.0,2019,United States Grand Prix,19,2019_19
renault,5.0,10.0,2019,United States Grand Prix,19,2019_19
racing_point,6.0,1.0,2019,United States Grand Prix,19,2019_19
alfa,7.0,0.0,2019,United States Grand Prix,19,2019_19
haas,8.0,0.0,2019,United States Grand Prix,19,2019_19
toro_rosso,9.0,0.0,2019,United States Grand Prix,19,2019_19
williams,10.0,0.0,2019,United States Grand Prix,19,2019_19
red_bull,1.0,25.0,2019,Brazilian Grand Prix,20,2019_20
alfa,2.0,22.0,2019,Brazilian Grand Prix,20,2019_20
mclaren,3.0,19.0,2019,Brazilian Grand Prix,20,2019_20
toro_rosso,4.0,19.0,2019,Brazilian Grand Prix,20,2019_20
renault,5.0,8.0,2019,Brazilian Grand Prix,20,2019_20
mercedes,6.0,6.0,2019,Brazilian Grand Prix,20,2019_20
racing_point,7.0,2.0,2019,Brazilian Grand Prix,20,2019_20
ferrari,8.0,0.0,2019,Brazilian Grand Prix,20,2019_20
haas,9.0,0.0,2019,Brazilian Grand Prix,20,2019_20
williams,10.0,0.0,2019,Brazilian Grand Prix,20,2019_20
mercedes,1.0,38.0,2019,Abu Dhabi Grand Prix,21,2019_21
red_bull,2.0,26.0,2019,Abu Dhabi Grand Prix,21,2019_21
ferrari,3.0,25.0,2019,Abu Dhabi Grand Prix,21,2019_21
racing_point,4.0,6.0,2019,Abu Dhabi Grand Prix,21,2019_21
mclaren,5.0,5.0,2019,Abu Dhabi Grand Prix,21,2019_21
toro_rosso,6.0,2.0,2019,Abu Dhabi Grand Prix,21,2019_21
alfa,7.0,0.0,2019,Abu Dhabi Grand Prix,21,2019_21
haas,8.0,0.0,2019,Abu Dhabi Grand Prix,21,2019_21
renault,9.0,0.0,2019,Abu Dhabi Grand Prix,21,2019_21
williams,10.0,0.0,2019,Abu Dhabi Grand Prix,21,2019_21
mercedes,1.0,37.0,2020,Austrian Grand Prix,1,2020_1
mclaren,2.0,26.0,2020,Austrian Grand Prix,1,2020_1
ferrari,3.0,19.0,2020,Austrian Grand Prix,1,2020_1
racing_point,4.0,8.0,2020,Austrian Grand Prix,1,2020_1
alphatauri,5.0,6.0,2020,Austrian Grand Prix,1,2020_1
renault,6.0,4.0,2020,Austrian Grand Prix,1,2020_1
alfa,7.0,2.0,2020,Austrian Grand Prix,1,2020_1
haas,8.0,0.0,2020,Austrian Grand Prix,1,2020_1
red_bull,9.0,0.0,2020,Austrian Grand Prix,1,2020_1
williams,10.0,0.0,2020,Austrian Grand Prix,1,2020_1
mercedes,1.0,43.0,2020,Styrian Grand Prix,2,2020_2
red_bull,2.0,27.0,2020,Styrian Grand Prix,2,2020_2
racing_point,3.0,14.0,2020,Styrian Grand Prix,2,2020_2
mclaren,4.0,13.0,2020,Styrian Grand Prix,2,2020_2
renault,5.0,4.0,2020,Styrian Grand Prix,2,2020_2
alphatauri,6.0,1.0,2020,Styrian Grand Prix,2,2020_2
alfa,7.0,0.0,2020,Styrian Grand Prix,2,2020_2
ferrari,8.0,0.0,2020,Styrian Grand Prix,2,2020_2
haas,9.0,0.0,2020,Styrian Grand Prix,2,2020_2
williams,10.0,0.0,2020,Styrian Grand Prix,2,2020_2
mercedes,1.0,41.0,2020,Hungarian Grand Prix,3,2020_3
red_bull,2.0,28.0,2020,Hungarian Grand Prix,3,2020_3
racing_point,3.0,18.0,2020,Hungarian Grand Prix,3,2020_3
ferrari,4.0,8.0,2020,Hungarian Grand Prix,3,2020_3
renault,5.0,4.0,2020,Hungarian Grand Prix,3,2020_3
mclaren,6.0,2.0,2020,Hungarian Grand Prix,3,2020_3
haas,7.0,1.0,2020,Hungarian Grand Prix,3,2020_3
alfa,8.0,0.0,2020,Hungarian Grand Prix,3,2020_3
alphatauri,9.0,0.0,2020,Hungarian Grand Prix,3,2020_3
williams,10.0,0.0,2020,Hungarian Grand Prix,3,2020_3
mercedes,1.0,25.0,2020,British Grand Prix,4,2020_4
red_bull,2.0,23.0,2020,British Grand Prix,4,2020_4
renault,3.0,20.0,2020,British Grand Prix,4,2020_4
ferrari,4.0,16.0,2020,British Grand Prix,4,2020_4
mclaren,5.0,10.0,2020,British Grand Prix,4,2020_4
alphatauri,6.0,6.0,2020,British Grand Prix,4,2020_4
racing_point,7.0,2.0,2020,British Grand Prix,4,2020_4
alfa,8.0,0.0,2020,British Grand Prix,4,2020_4
haas,9.0,0.0,2020,British Grand Prix,4,2020_4
williams,10.0,0.0,2020,British Grand Prix,4,2020_4
red_bull,1.0,35.0,2020,70th Anniversary Grand Prix,5,2020_5
mercedes,2.0,34.0,2020,70th Anniversary Grand Prix,5,2020_5
racing_point,3.0,14.0,2020,70th Anniversary Grand Prix,5,2020_5
ferrari,4.0,12.0,2020,70th Anniversary Grand Prix,5,2020_5
renault,5.0,4.0,2020,70th Anniversary Grand Prix,5,2020_5
mclaren,6.0,2.0,2020,70th Anniversary Grand Prix,5,2020_5
alphatauri,7.0,1.0,2020,70th Anniversary Grand Prix,5,2020_5
alfa,8.0,0.0,2020,70th Anniversary Grand Prix,5,2020_5
haas,9.0,0.0,2020,70th Anniversary Grand Prix,5,2020_5
williams,10.0,0.0,2020,70th Anniversary Grand Prix,5,2020_5
mercedes,1.0,41.0,2020,Spanish Grand Prix,6,2020_6
racing_point,2.0,22.0,2020,Spanish Grand Prix,6,2020_6
red_bull,3.0,22.0,2020,Spanish Grand Prix,6,2020_6
mclaren,4.0,9.0,2020,Spanish Grand Prix,6,2020_6
ferrari,5.0,6.0,2020,Spanish Grand Prix,6,2020_6
alphatauri,6.0,2.0,2020,Spanish Grand Prix,6,2020_6
alfa,7.0,0.0,2020,Spanish Grand Prix,6,2020_6
haas,8.0,0.0,2020,Spanish Grand Prix,6,2020_6
renault,9.0,0.0,2020,Spanish Grand Prix,6,2020_6
williams,10.0,0.0,2020,Spanish Grand Prix,6,2020_6
mercedes,1.0,43.0,2020,Belgian Grand Prix,7,2020_7
red_bull,2.0,23.0,2020,Belgian Grand Prix,7,2020_7
renault,3.0,23.0,2020,Belgian Grand Prix,7,2020_7
mclaren,4.0,6.0,2020,Belgian Grand Prix,7,2020_7
alphatauri,5.0,4.0,2020,Belgian Grand Prix,7,2020_7
racing_point,6.0,3.0,2020,Belgian Grand Prix,7,2020_7
alfa,7.0,0.0,2020,Belgian Grand Prix,7,2020_7
ferrari,8.0,0.0,2020,Belgian Grand Prix,7,2020_7
haas,9.0,0.0,2020,Belgian Grand Prix,7,2020_7
williams,10.0,0.0,2020,Belgian Grand Prix,7,2020_7
mclaren,1.0,30.0,2020,Italian Grand Prix,8,2020_8
alphatauri,2.0,27.0,2020,Italian Grand Prix,8,2020_8
mercedes,3.0,17.0,2020,Italian Grand Prix,8,2020_8
racing_point,4.0,16.0,2020,Italian Grand Prix,8,2020_8
renault,5.0,12.0,2020,Italian Grand Prix,8,2020_8
alfa,6.0,0.0,2020,Italian Grand Prix,8,2020_8
ferrari,7.0,0.0,2020,Italian Grand Prix,8,2020_8
haas,8.0,0.0,2020,Italian Grand Prix,8,2020_8
red_bull,9.0,0.0,2020,Italian Grand Prix,8,2020_8
williams,10.0,0.0,2020,Italian Grand Prix,8,2020_8
mercedes,1.0,44.0,2020,Tuscan Grand Prix,9,2020_9
red_bull,2.0,15.0,2020,Tuscan Grand Prix,9,2020_9
renault,3.0,12.0,2020,Tuscan Grand Prix,9,2020_9
racing_point,4.0,10.0,2020,Tuscan Grand Prix,9,2020_9
mclaren,5.0,8.0,2020,Tuscan Grand Prix,9,2020_9
alphatauri,6.0,6.0,2020,Tuscan Grand Prix,9,2020_9
ferrari,7.0,5.0,2020,Tuscan Grand Prix,9,2020_9
alfa,8.0,2.0,2020,Tuscan Grand Prix,9,2020_9
haas,9.0,0.0,2020,Tuscan Grand Prix,9,2020_9
williams,10.0,0.0,2020,Tuscan Grand Prix,9,2020_9
mercedes,1.0,41.0,2020,Russian Grand Prix,10,2020_10
red_bull,2.0,19.0,2020,Russian Grand Prix,10,2020_10
renault,3.0,16.0,2020,Russian Grand Prix,10,2020_10
racing_point,4.0,12.0,2020,Russian Grand Prix,10,2020_10
ferrari,5.0,8.0,2020,Russian Grand Prix,10,2020_10
alphatauri,6.0,6.0,2020,Russian Grand Prix,10,2020_10
alfa,7.0,0.0,2020,Russian Grand Prix,10,2020_10
haas,8.0,0.0,2020,Russian Grand Prix,10,2020_10
mclaren,9.0,0.0,2020,Russian Grand Prix,10,2020_10
williams,10.0,0.0,2020,Russian Grand Prix,10,2020_10
mercedes,1.0,25.0,2020,Eifel Grand Prix,11,2020_11
red_bull,2.0,19.0,2020,Eifel Grand Prix,11,2020_11
racing_point,3.0,16.0,2020,Eifel Grand Prix,11,2020_11
renault,4.0,15.0,2020,Eifel Grand Prix,11,2020_11
mclaren,5.0,10.0,2020,Eifel Grand Prix,11,2020_11
alphatauri,6.0,8.0,2020,Eifel Grand Prix,11,2020_11
ferrari,7.0,6.0,2020,Eifel Grand Prix,11,2020_11
haas,8.0,2.0,2020,Eifel Grand Prix,11,2020_11
alfa,9.0,1.0,2020,Eifel Grand Prix,11,2020_11
williams,10.0,0.0,2020,Eifel Grand Prix,11,2020_11
mercedes,1.0,44.0,2020,Portuguese Grand Prix,12,2020_12
red_bull,2.0,15.0,2020,Portuguese Grand Prix,12,2020_12
ferrari,3.0,13.0,2020,Portuguese Grand Prix,12,2020_12
alphatauri,4.0,10.0,2020,Portuguese Grand Prix,12,2020_12
mclaren,5.0,8.0,2020,Portuguese Grand Prix,12,2020_12
racing_point,6.0,6.0,2020,Portuguese Grand Prix,12,2020_12
renault,7.0,6.0,2020,Portuguese Grand Prix,12,2020_12
alfa,8.0,0.0,2020,Portuguese Grand Prix,12,2020_12
haas,9.0,0.0,2020,Portuguese Grand Prix,12,2020_12
williams,10.0,0.0,2020,Portuguese Grand Prix,12,2020_12
mercedes,1.0,44.0,2020,Emilia Romagna Grand Prix,13,2020_13
renault,2.0,15.0,2020,Emilia Romagna Grand Prix,13,2020_13
alphatauri,3.0,12.0,2020,Emilia Romagna Grand Prix,13,2020_13
ferrari,4.0,10.0,2020,Emilia Romagna Grand Prix,13,2020_13
mclaren,5.0,10.0,2020,Emilia Romagna Grand Prix,13,2020_13
racing_point,6.0,8.0,2020,Emilia Romagna Grand Prix,13,2020_13
alfa,7.0,3.0,2020,Emilia Romagna Grand Prix,13,2020_13
haas,8.0,0.0,2020,Emilia Romagna Grand Prix,13,2020_13
red_bull,9.0,0.0,2020,Emilia Romagna Grand Prix,13,2020_13
williams,10.0,0.0,2020,Emilia Romagna Grand Prix,13,2020_13
ferrari,1.0,27.0,2020,Turkish Grand Prix,14,2020_14
mercedes,2.0,25.0,2020,Turkish Grand Prix,14,2020_14
racing_point,3.0,20.0,2020,Turkish Grand Prix,14,2020_14
mclaren,4.0,15.0,2020,Turkish Grand Prix,14,2020_14
red_bull,5.0,14.0,2020,Turkish Grand Prix,14,2020_14
renault,6.0,1.0,2020,Turkish Grand Prix,14,2020_14
alfa,7.0,0.0,2020,Turkish Grand Prix,14,2020_14
alphatauri,8.0,0.0,2020,Turkish Grand Prix,14,2020_14
haas,9.0,0.0,2020,Turkish Grand Prix,14,2020_14
williams,10.0,0.0,2020,Turkish Grand Prix,14,2020_14
red_bull,1.0,34.0,2020,Bahrain Grand Prix,15,2020_15
mercedes,2.0,29.0,2020,Bahrain Grand Prix,15,2020_15
mclaren,3.0,22.0,2020,Bahrain Grand Prix,15,2020_15
alphatauri,4.0,8.0,2020,Bahrain Grand Prix,15,2020_15
renault,5.0,8.0,2020,Bahrain Grand Prix,15,2020_15
ferrari,6.0,1.0,2020,Bahrain Grand Prix,15,2020_15
alfa,7.0,0.0,2020,Bahrain Grand Prix,15,2020_15
haas,8.0,0.0,2020,Bahrain Grand Prix,15,2020_15
racing_point,9.0,0.0,2020,Bahrain Grand Prix,15,2020_15
williams,10.0,0.0,2020,Bahrain Grand Prix,15,2020_15
racing_point,1.0,40.0,2020,Sakhir Grand Prix,16,2020_16
renault,2.0,28.0,2020,Sakhir Grand Prix,16,2020_16
mclaren,3.0,13.0,2020,Sakhir Grand Prix,16,2020_16
red_bull,4.0,8.0,2020,Sakhir Grand Prix,16,2020_16
mercedes,5.0,7.0,2020,Sakhir Grand Prix,16,2020_16
alphatauri,6.0,6.0,2020,Sakhir Grand Prix,16,2020_16
alfa,7.0,0.0,2020,Sakhir Grand Prix,16,2020_16
ferrari,8.0,0.0,2020,Sakhir Grand Prix,16,2020_16
haas,9.0,0.0,2020,Sakhir Grand Prix,16,2020_16
williams,10.0,0.0,2020,Sakhir Grand Prix,16,2020_16
red_bull,1.0,37.0,2020,Abu Dhabi Grand Prix,17,2020_17
mercedes,2.0,33.0,2020,Abu Dhabi Grand Prix,17,2020_17
mclaren,3.0,18.0,2020,Abu Dhabi Grand Prix,17,2020_17
renault,4.0,9.0,2020,Abu Dhabi Grand Prix,17,2020_17
alphatauri,5.0,4.0,2020,Abu Dhabi Grand Prix,17,2020_17
racing_point,6.0,1.0,2020,Abu Dhabi Grand Prix,17,2020_17
alfa,7.0,0.0,2020,Abu Dhabi Grand Prix,17,2020_17
ferrari,8.0,0.0,2020,Abu Dhabi Grand Prix,17,2020_17
haas,9.0,0.0,2020,Abu Dhabi Grand Prix,17,2020_17
williams,10.0,0.0,2020,Abu Dhabi Grand Prix,17,2020_17
mercedes,1.0,41.0,2021,Bahrain Grand Prix,1,2021_1
red_bull,2.0,28.0,2021,Bahrain Grand Prix,1,2021_1
mclaren,3.0,18.0,2021,Bahrain Grand Prix,1,2021_1
ferrari,4.0,12.0,2021,Bahrain Grand Prix,1,2021_1
alphatauri,5.0,2.0,2021,Bahrain Grand Prix,1,2021_1
aston_martin,6.0,1.0,2021,Bahrain Grand Prix,1,2021_1
alfa,7.0,0.0,2021,Bahrain Grand Prix,1,2021_1
alpine,8.0,0.0,2021,Bahrain Grand Prix,1,2021_1
haas,9.0,0.0,2021,Bahrain Grand Prix,1,2021_1
williams,10.0,0.0,2021,Bahrain Grand Prix,1,2021_1
red_bull,1.0,25.0,2021,Emilia Romagna Grand Prix,2,2021_2
mclaren,2.0,23.0,2021,Emilia Romagna Grand Prix,2,2021_2
ferrari,3.0,22.0,2021,Emilia Romagna Grand Prix,2,2021_2
mercedes,4.0,19.0,2021,Emilia Romagna Grand Prix,2,2021_2
alphatauri,5.0,6.0,2021,Emilia Romagna Grand Prix,2,2021_2
aston_martin,6.0,4.0,2021,Emilia Romagna Grand Prix,2,2021_2
alpine,7.0,3.0,2021,Emilia Romagna Grand Prix,2,2021_2
alfa,8.0,0.0,2021,Emilia Romagna Grand Prix,2,2021_2
haas,9.0,0.0,2021,Emilia Romagna Grand Prix,2,2021_2
williams,10.0,0.0,2021,Emilia Romagna Grand Prix,2,2021_2
mercedes,1.0,41.0,2021,Portuguese Grand Prix,3,2021_3
red_bull,2.0,30.0,2021,Portuguese Grand Prix,3,2021_3
mclaren,3.0,12.0,2021,Portuguese Grand Prix,3,2021_3
alpine,4.0,10.0,2021,Portuguese Grand Prix,3,2021_3
ferrari,5.0,8.0,2021,Portuguese Grand Prix,3,2021_3
alphatauri,6.0,1.0,2021,Portuguese Grand Prix,3,2021_3
alfa,7.0,0.0,2021,Portuguese Grand Prix,3,2021_3
aston_martin,8.0,0.0,2021,Portuguese Grand Prix,3,2021_3
haas,9.0,0.0,2021,Portuguese Grand Prix,3,2021_3
williams,10.0,0.0,2021,Portuguese Grand Prix,3,2021_3
mercedes,1.0,40.0,2021,Spanish Grand Prix,4,2021_4
red_bull,2.0,29.0,2021,Spanish Grand Prix,4,2021_4
ferrari,3.0,18.0,2021,Spanish Grand Prix,4,2021_4
mclaren,4.0,12.0,2021,Spanish Grand Prix,4,2021_4
alpine,5.0,2.0,2021,Spanish Grand Prix,4,2021_4
alphatauri,6.0,1.0,2021,Spanish Grand Prix,4,2021_4
alfa,7.0,0.0,2021,Spanish Grand Prix,4,2021_4
aston_martin,8.0,0.0,2021,Spanish Grand Prix,4,2021_4
haas,9.0,0.0,2021,Spanish Grand Prix,4,2021_4
williams,10.0,0.0,2021,Spanish Grand Prix,4,2021_4
red_bull,1.0,37.0,2021,Monaco Grand Prix,5,2021_5
ferrari,2.0,18.0,2021,Monaco Grand Prix,5,2021_5
mclaren,3.0,15.0,2021,Monaco Grand Prix,5,2021_5
aston_martin,4.0,14.0,2021,Monaco Grand Prix,5,2021_5
alphatauri,5.0,8.0,2021,Monaco Grand Prix,5,2021_5
mercedes,6.0,7.0,2021,Monaco Grand Prix,5,2021_5
alpine,7.0,2.0,2021,Monaco Grand Prix,5,2021_5
alfa,8.0,1.0,2021,Monaco Grand Prix,5,2021_5
haas,9.0,0.0,2021,Monaco Grand Prix,5,2021_5
williams,10.0,0.0,2021,Monaco Grand Prix,5,2021_5
red_bull,1.0,25.0,2021,Azerbaijan Grand Prix,6,2021_6
alphatauri,2.0,21.0,2021,Azerbaijan Grand Prix,6,2021_6
aston_martin,3.0,18.0,2021,Azerbaijan Grand Prix,6,2021_6
ferrari,4.0,16.0,2021,Azerbaijan Grand Prix,6,2021_6
mclaren,5.0,12.0,2021,Azerbaijan Grand Prix,6,2021_6
alpine,6.0,8.0,2021,Azerbaijan Grand Prix,6,2021_6
alfa,7.0,1.0,2021,Azerbaijan Grand Prix,6,2021_6
haas,8.0,0.0,2021,Azerbaijan Grand Prix,6,2021_6
mercedes,9.0,0.0,2021,Azerbaijan Grand Prix,6,2021_6
williams,10.0,0.0,2021,Azerbaijan Grand Prix,6,2021_6
red_bull,1.0,41.0,2021,French Grand Prix,7,2021_7
mercedes,2.0,30.0,2021,French Grand Prix,7,2021_7
mclaren,3.0,18.0,2021,French Grand Prix,7,2021_7
alphatauri,4.0,6.0,2021,French Grand Prix,7,2021_7
alpine,5.0,4.0,2021,French Grand Prix,7,2021_7
aston_martin,6.0,3.0,2021,French Grand Prix,7,2021_7
alfa,7.0,0.0,2021,French Grand Prix,7,2021_7
ferrari,8.0,0.0,2021,French Grand Prix,7,2021_7
haas,9.0,0.0,2021,French Grand Prix,7,2021_7
williams,10.0,0.0,2021,French Grand Prix,7,2021_7
red_bull,1.0,37.0,2021,Styrian Grand Prix,8,2021_8
mercedes,2.0,34.0,2021,Styrian Grand Prix,8,2021_8
ferrari,3.0,14.0,2021,Styrian Grand Prix,8,2021_8
mclaren,4.0,10.0,2021,Styrian Grand Prix,8,2021_8
aston_martin,5.0,4.0,2021,Styrian Grand Prix,8,2021_8
alpine,6.0,2.0,2021,Styrian Grand Prix,8,2021_8
alphatauri,7.0,1.0,2021,Styrian Grand Prix,8,2021_8
alfa,8.0,0.0,2021,Styrian Grand Prix,8,2021_8
haas,9.0,0.0,2021,Styrian Grand Prix,8,2021_8
williams,10.0,0.0,2021,Styrian Grand Prix,8,2021_8
red_bull,1.0,34.0,2021,Austrian Grand Prix,9,2021_9
mercedes,2.0,30.0,2021,Austrian Grand Prix,9,2021_9
mclaren,3.0,21.0,2021,Austrian Grand Prix,9,2021_9
ferrari,4.0,14.0,2021,Austrian Grand Prix,9,2021_9
alphatauri,5.0,2.0,2021,Austrian Grand Prix,9,2021_9
alpine,6.0,1.0,2021,Austrian Grand Prix,9,2021_9
alfa,7.0,0.0,2021,Austrian Grand Prix,9,2021_9
aston_martin,8.0,0.0,2021,Austrian Grand Prix,9,2021_9
haas,9.0,0.0,2021,Austrian Grand Prix,9,2021_9
williams,10.0,0.0,2021,Austrian Grand Prix,9,2021_9
mercedes,1.0,40.0,2021,British Grand Prix,10,2021_10
ferrari,2.0,26.0,2021,British Grand Prix,10,2021_10
mclaren,3.0,22.0,2021,British Grand Prix,10,2021_10
alpine,4.0,8.0,2021,British Grand Prix,10,2021_10
aston_martin,5.0,4.0,2021,British Grand Prix,10,2021_10
alphatauri,6.0,1.0,2021,British Grand Prix,10,2021_10
alfa,7.0,0.0,2021,British Grand Prix,10,2021_10
haas,8.0,0.0,2021,British Grand Prix,10,2021_10
red_bull,9.0,0.0,2021,British Grand Prix,10,2021_10
williams,10.0,0.0,2021,British Grand Prix,10,2021_10
alpine,1.0,37.0,2021,Hungarian Grand Prix,11,2021_11
alphatauri,2.0,19.0,2021,Hungarian Grand Prix,11,2021_11
mercedes,3.0,18.0,2021,Hungarian Grand Prix,11,2021_11
ferrari,4.0,15.0,2021,Hungarian Grand Prix,11,2021_11
williams,5.0,10.0,2021,Hungarian Grand Prix,11,2021_11
red_bull,6.0,2.0,2021,Hungarian Grand Prix,11,2021_11
alfa,7.0,1.0,2021,Hungarian Grand Prix,11,2021_11
aston_martin,8.0,0.0,2021,Hungarian Grand Prix,11,2021_11
haas,9.0,0.0,2021,Hungarian Grand Prix,11,2021_11
mclaren,10.0,0.0,2021,Hungarian Grand Prix,11,2021_11
red_bull,1.0,12.5,2021,Belgian Grand Prix,12,2021_12
williams,2.0,10.0,2021,Belgian Grand Prix,12,2021_12
mercedes,3.0,7.5,2021,Belgian Grand Prix,12,2021_12
mclaren,4.0,6.0,2021,Belgian Grand Prix,12,2021_12
aston_martin,5.0,5.0,2021,Belgian Grand Prix,12,2021_12
alphatauri,6.0,4.0,2021,Belgian Grand Prix,12,2021_12
alpine,7.0,3.0,2021,Belgian Grand Prix,12,2021_12
ferrari,8.0,2.5,2021,Belgian Grand Prix,12,2021_12
alfa,9.0,0.0,2021,Belgian Grand Prix,12,2021_12
haas,10.0,0.0,2021,Belgian Grand Prix,12,2021_12
mercedes,1.0,34.0,2021,Dutch Grand Prix,13,2021_13
red_bull,2.0,29.0,2021,Dutch Grand Prix,13,2021_13
ferrari,3.0,16.0,2021,Dutch Grand Prix,13,2021_13
alphatauri,4.0,12.0,2021,Dutch Grand Prix,13,2021_13
alpine,5.0,10.0,2021,Dutch Grand Prix,13,2021_13
mclaren,6.0,1.0,2021,Dutch Grand Prix,13,2021_13
alfa,7.0,0.0,2021,Dutch Grand Prix,13,2021_13
aston_martin,8.0,0.0,2021,Dutch Grand Prix,13,2021_13
haas,9.0,0.0,2021,Dutch Grand Prix,13,2021_13
williams,10.0,0.0,2021,Dutch Grand Prix,13,2021_13
mclaren,1.0,44.0,2021,Italian Grand Prix,14,2021_14
ferrari,2.0,20.0,2021,Italian Grand Prix,14,2021_14
mercedes,3.0,15.0,2021,Italian Grand Prix,14,2021_14
red_bull,4.0,10.0,2021,Italian Grand Prix,14,2021_14
aston_martin,5.0,6.0,2021,Italian Grand Prix,14,2021_14
alpine,6.0,5.0,2021,Italian Grand Prix,14,2021_14
williams,7.0,2.0,2021,Italian Grand Prix,14,2021_14
alfa,8.0,0.0,2021,Italian Grand Prix,14,2021_14
alphatauri,9.0,0.0,2021,Italian Grand Prix,14,2021_14
haas,10.0,0.0,2021,Italian Grand Prix,14,2021_14
mercedes,1.0,35.0,2021,Russian Grand Prix,15,2021_15
red_bull,2.0,20.0,2021,Russian Grand Prix,15,2021_15
mclaren,3.0,19.0,2021,Russian Grand Prix,15,2021_15
ferrari,4.0,15.0,2021,Russian Grand Prix,15,2021_15
alpine,5.0,8.0,2021,Russian Grand Prix,15,2021_15
alfa,6.0,4.0,2021,Russian Grand Prix,15,2021_15
williams,7.0,1.0,2021,Russian Grand Prix,15,2021_15
alphatauri,8.0,0.0,2021,Russian Grand Prix,15,2021_15
aston_martin,9.0,0.0,2021,Russian Grand Prix,15,2021_15
haas,10.0,0.0,2021,Russian Grand Prix,15,2021_15
mercedes,1.0,36.0,2021,Turkish Grand Prix,16,2021_16
red_bull,2.0,33.0,2021,Turkish Grand Prix,16,2021_16
ferrari,3.0,16.0,2021,Turkish Grand Prix,16,2021_16
alphatauri,4.0,8.0,2021,Turkish Grand Prix,16,2021_16
mclaren,5.0,6.0,2021,Turkish Grand Prix,16,2021_16
aston_martin,6.0,2.0,2021,Turkish Grand Prix,16,2021_16
alpine,7.0,1.0,2021,Turkish Grand Prix,16,2021_16
alfa,8.0,0.0,2021,Turkish Grand Prix,16,2021_16
haas,9.0,0.0,2021,Turkish Grand Prix,16,2021_16
williams,10.0,0.0,2021,Turkish Grand Prix,16,2021_16
red_bull,1.0,40.0,2021,United States Grand Prix,17,2021_17
mercedes,2.0,27.0,2021,United States Grand Prix,17,2021_17
ferrari,3.0,18.0,2021,United States Grand Prix,17,2021_17
mclaren,4.0,14.0,2021,United States Grand Prix,17,2021_17
alphatauri,5.0,2.0,2021,United States Grand Prix,17,2021_17
aston_martin,6.0,1.0,2021,United States Grand Prix,17,2021_17
alfa,7.0,0.0,2021,United States Grand Prix,17,2021_17
alpine,8.0,0.0,2021,United States Grand Prix,17,2021_17
haas,9.0,0.0,2021,United States Grand Prix,17,2021_17
williams,10.0,0.0,2021,United States Grand Prix,17,2021_17
red_bull,1.0,40.0,2021,Mexico City Grand Prix,18,2021_18
ferrari,2.0,18.0,2021,Mexico City Grand Prix,18,2021_18
mercedes,3.0,18.0,2021,Mexico City Grand Prix,18,2021_18
alphatauri,4.0,12.0,2021,Mexico City Grand Prix,18,2021_18
aston_martin,5.0,6.0,2021,Mexico City Grand Prix,18,2021_18
alfa,6.0,4.0,2021,Mexico City Grand Prix,18,2021_18
alpine,7.0,2.0,2021,Mexico City Grand Prix,18,2021_18
mclaren,8.0,1.0,2021,Mexico City Grand Prix,18,2021_18
haas,9.0,0.0,2021,Mexico City Grand Prix,18,2021_18
williams,10.0,0.0,2021,Mexico City Grand Prix,18,2021_18
mercedes,1.0,40.0,2021,São Paulo Grand Prix,19,2021_19
red_bull,2.0,31.0,2021,São Paulo Grand Prix,19,2021_19
